Form,Section,QuestionKey,order,Question,Code Set,Valid Choice,Choice Code,Code Value Comment,PARENT comment,GRAND comment,GREAT comment,ANTIQUITY Comment
Form-Admission,Section GG,GG0130A1-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.,4,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A1-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.,5,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A1-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,Independent - Patient completes the activity by him/herself with no assistance from a helper.,6,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A1-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,Patient refused,7,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A1-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,"Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.",9,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A1-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,"Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints)",10,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A1-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,Not attempted due to medical condition or safety concerns,88,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A2-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,"Dependent - Helper does ALL of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.",1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A2-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,Substantial/maximal assistance - Helper does MORE THAN HALF the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.,2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A2-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,"Partial/moderate assistance - Helper does LESS THAN HALF the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.",3,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A2-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.,4,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A2-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.,5,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A2-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,Independent - Patient completes the activity by him/herself with no assistance from a helper.,6,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A2-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,Patient refused,7,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A2-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,"Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.",9,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A2-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,"Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints)",10,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130A2-ADMISSION,NULL,Eating: The ability to use suitable utensils to bring food and/or liquid to the mouth and swallow food and/or liquid once the meal is placed before the patient.,297,Not attempted due to medical condition or safety concerns,88,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B1-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,"Dependent - Helper does ALL of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.",1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B1-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,Substantial/maximal assistance - Helper does MORE THAN HALF the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.,2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B1-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,"Partial/moderate assistance - Helper does LESS THAN HALF the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.",3,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B1-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.,4,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B1-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.,5,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B1-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,Independent - Patient completes the activity by him/herself with no assistance from a helper.,6,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B1-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,Patient refused,7,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B1-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,"Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.",9,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B1-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,"Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints)",10,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B1-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,Not attempted due to medical condition or safety concerns,88,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B2-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,"Dependent - Helper does ALL of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.",1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B2-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,Substantial/maximal assistance - Helper does MORE THAN HALF the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.,2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B2-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,"Partial/moderate assistance - Helper does LESS THAN HALF the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.",3,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B2-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.,4,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B2-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.,5,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B2-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,Independent - Patient completes the activity by him/herself with no assistance from a helper.,6,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B2-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,Patient refused,7,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B2-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,"Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.",9,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B2-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,"Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints)",10,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130B2-ADMISSION,NULL,"Oral hygiene: The ability to use suitable items to clean teeth. Dentures (if applicable): The ability to insert and remove dentures into and from the mouth, and manage denture soaking and rinsing with use of equipment.",297,Not attempted due to medical condition or safety concerns,88,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130C1-ADMISSION,NULL,"Toileting hygiene: The ability to maintain perineal hygiene, adjust clothes before and after voiding or having a bowel movement. If managing an ostomy, include wiping the opening but not managing equipment.",297,"Dependent - Helper does ALL of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.",1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130C1-ADMISSION,NULL,"Toileting hygiene: The ability to maintain perineal hygiene, adjust clothes before and after voiding or having a bowel movement. If managing an ostomy, include wiping the opening but not managing equipment.",297,Substantial/maximal assistance - Helper does MORE THAN HALF the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.,2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130C1-ADMISSION,NULL,"Toileting hygiene: The ability to maintain perineal hygiene, adjust clothes before and after voiding or having a bowel movement. If managing an ostomy, include wiping the opening but not managing equipment.",297,"Partial/moderate assistance - Helper does LESS THAN HALF the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.",3,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130C1-ADMISSION,NULL,"Toileting hygiene: The ability to maintain perineal hygiene, adjust clothes before and after voiding or having a bowel movement. If managing an ostomy, include wiping the opening but not managing equipment.",297,Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.,4,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130C1-ADMISSION,NULL,"Toileting hygiene: The ability to maintain perineal hygiene, adjust clothes before and after voiding or having a bowel movement. If managing an ostomy, include wiping the opening but not managing equipment.",297,Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.,5,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130C1-ADMISSION,NULL,"Toileting hygiene: The ability to maintain perineal hygiene, adjust clothes before and after voiding or having a bowel movement. If managing an ostomy, include wiping the opening but not managing equipment.",297,Independent - Patient completes the activity by him/herself with no assistance from a helper.,6,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section GG,GG0130C1-ADMISSION,NULL,"Toileting hygiene: The ability to maintain perineal hygiene, adjust clothes before and after voiding or having a bowel movement. If managing an ostomy, include wiping the opening but not managing equipment.",297,Patient refused,7,NULL,NULL,NULL,NULL,NULL
